Project,Model Link - Github
Comcast/cats/,https://www.github.com/Comcast/cats/tree/master/services/video-recorder/docs/pvr-class-diagram.jpg
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/Diagram1_dia.gif
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia02-seqdiagram_fig.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-draw1-design-shape.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-draw1-design-tool.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-draw1-design.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-draw2-design.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-draw3-design.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-scribble1-design.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-scribble2-design.png
comdexxsolutionsllc/DePaulUniversity/,https://www.github.com/comdexxsolutionsllc/DePaulUniversity/tree/master/SE450/SE450/publish/images/jia09-scribble3-design.png
comfortablynumb/shopeet/,https://www.github.com/comfortablynumb/shopeet/tree/master/docs/tutorial/es/images/dia_3/requerimientos_diagrama_uml.png
comihai/SETema5/,https://www.github.com/comihai/SETema5/tree/master/classDiagram.uml
comihai/SETema6/,https://www.github.com/comihai/SETema6/tree/master/classDiagram.uml
comihai/Tema3/,https://www.github.com/comihai/Tema3/tree/master/classDiagramJI.png
comihai/Tema3/,https://www.github.com/comihai/Tema3/tree/master/classDiagramJI.uml
comikszone/ComixTracker/,https://www.github.com/comikszone/ComixTracker/tree/master/docs/use_case_diagram/UseCaseDiagramPart1.jpg
comikszone/ComixTracker/,https://www.github.com/comikszone/ComixTracker/tree/master/docs/use_case_diagram/UseCaseDiagramPart2.jpg
comikszone/ComixTracker/,https://www.github.com/comikszone/ComixTracker/tree/master/docs/use_case_diagram/UseCaseDiagramPart3.jpg
Communication-Systems-Group/reimbursement-documentation/,https://www.github.com/Communication-Systems-Group/reimbursement-documentation/tree/master/content/images/context-diagram.png
Communication-Systems-Group/reimbursement-documentation/,https://www.github.com/Communication-Systems-Group/reimbursement-documentation/tree/master/content/images/process-diagram-rotated.png
Communication-Systems-Group/reimbursement-documentation/,https://www.github.com/Communication-Systems-Group/reimbursement-documentation/tree/master/content/images/state-diagram.png
Communication-Systems-Group/reimbursement-documentation/,https://www.github.com/Communication-Systems-Group/reimbursement-documentation/tree/master/content/images/umlclass-service.jpg
Communities-Communications/cc-odoo/,https://www.github.com/Communities-Communications/cc-odoo/tree/master/doc/howtos/web/viewarchitecture.png
community-ssu/qt-mobility/,https://www.github.com/community-ssu/qt-mobility/tree/master/doc/src/images/DialerServiceUML.png
community-ssu/tinymail/,https://www.github.com/community-ssu/tinymail/tree/master/docs/devel/class-diagrams/TnyMsgWindow_decorates_TnyMsgView.umbrello.xmi
Comp249Assignments/Concordia-Payment-System-/,https://www.github.com/Comp249Assignments/Concordia-Payment-System-/tree/master/Assignment 3 Full UML.png
Comp249Assignments/Concordia-Payment-System-/,https://www.github.com/Comp249Assignments/Concordia-Payment-System-/tree/master/Assignment 3 UML Part 1.png
Comp249Assignments/Concordia-Payment-System-/,https://www.github.com/Comp249Assignments/Concordia-Payment-System-/tree/master/Assignment 3 UML Part 2.png
COMP3111H-Project-Team/BallCraft/,https://www.github.com/COMP3111H-Project-Team/BallCraft/tree/master/diagrams/ballcraft_uml.png
COMP354-2014-4/spreadsheet/,https://www.github.com/COMP354-2014-4/spreadsheet/tree/master/uml/Model.uml
COMP354-2014-4/spreadsheet/,https://www.github.com/COMP354-2014-4/spreadsheet/tree/master/uml/UI.uml
compbio-UofT/savant/,https://www.github.com/compbio-UofT/savant/tree/master/savant.pathways/lib/batik-1.7/docs/using/images/HighLevelArchitecture.png
competence-plus/modelisation-cplus/,https://www.github.com/competence-plus/modelisation-cplus/tree/master/Gestion des emplois de temps/Interfaces/Diagrammedeclassemploidetemps.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/doc/img/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/doc/optimized-img/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/2.2.4/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.0.1/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.0.2/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.0/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.1.1/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.1.2/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.1.3/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.1.4/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/3.1/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/4.0.1/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/4.0.2/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/4.0.3/icv/ClassDiagram.png
Complexible/stardog-docs/,https://www.github.com/Complexible/stardog-docs/tree/master/src/website/4.0/icv/ClassDiagram.png
complitex/complitex/,https://www.github.com/complitex/complitex/tree/master/keconnection/keconnection-db/heatmeter.uml
ComposiTeam/Imagens/,https://www.github.com/ComposiTeam/Imagens/tree/master/ClassDiagram/diagramaClasse.png
ComposiTeam/Imagens/,https://www.github.com/ComposiTeam/Imagens/tree/master/UseCaseModel/UseCase Diagram2.png
ComposiTeam/Imagens/,https://www.github.com/ComposiTeam/Imagens/tree/master/UseCaseModel/UseCase DiagramImplementados.png
CompuIves/Relative/,https://www.github.com/CompuIves/Relative/tree/master/Project/Project.uml
ComputerScienceImageAnalysisCircle/MathToolkit/,https://www.github.com/ComputerScienceImageAnalysisCircle/MathToolkit/tree/master/docs/ClassDiagram.png
compuwizard123/csse477-brahma/,https://www.github.com/compuwizard123/csse477-brahma/tree/master/Documentation/UMLDiagram.jpeg
compuwizard123/participant-scheduling-system-docs/,https://www.github.com/compuwizard123/participant-scheduling-system-docs/tree/master/other/interaction-architecture/interaction-architecture.png
compuwizard123/participant-scheduling-system-docs/,https://www.github.com/compuwizard123/participant-scheduling-system-docs/tree/master/other/package-diagram/package-diagram.old.png
compuwizard123/participant-scheduling-system-docs/,https://www.github.com/compuwizard123/participant-scheduling-system-docs/tree/master/other/package-diagram/package-diagram.png
ComradePhilos/bellum-populorum/,https://www.github.com/ComradePhilos/bellum-populorum/tree/master/doc/class diagramme.png
comsysto/spring-cloud-netflix-lab-q4-2015/,https://www.github.com/comsysto/spring-cloud-netflix-lab-q4-2015/tree/master/doc/architecture.png
con13154/Calculadora2/,https://www.github.com/con13154/Calculadora2/tree/master/src/Diagramas/UMLhdt2.jpg
con13154/radioHoja1/,https://www.github.com/con13154/radioHoja1/tree/master/src/UML/UMLhojadetrabajo1.jpg
concefly/light/,https://www.github.com/concefly/light/tree/master/light/http_zigbee_server/HttpServer/static/qooxdoo-3.5-sdk/documentation/manual/_images/menu_uml.png
concefly/light/,https://www.github.com/concefly/light/tree/master/light/http_zigbee_server/HttpServer/static/qooxdoo-3.5-sdk/documentation/manual/_images/tree_uml.png
conceptdev/xamarin-forms-samples/,https://www.github.com/conceptdev/xamarin-forms-samples/tree/master/Todo/ClassDiagram.png
conceptdev/xamarin-forms-samples/,https://www.github.com/conceptdev/xamarin-forms-samples/tree/master/TodoStyled/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/NDCPortable/NDCPortableVisualBasicLibraryXML/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/NDCPortable/WinPhoneTodo/DL/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/TaskyProIntegrated/TaskyiOS/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/TaskyProPortable/TaskyWinPhone/DL/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/TaskyProPortableXML/TaskyPortableVisualBasicLibrary/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/TaskyXml/Android/Tasky.Core/ClassDiagram.png
conceptdev/xamarin-samples/,https://www.github.com/conceptdev/xamarin-samples/tree/master/TaskyXml/iOS/Tasky.Core/ClassDiagram.png
ConcertUrbain/chatanoo-core/,https://www.github.com/ConcertUrbain/chatanoo-core/tree/master/uml/Diagrammedeclasses.png
ConcertUrbain/chatanoo-core/,https://www.github.com/ConcertUrbain/chatanoo-core/tree/master/uml/diagram.uml
condominio-mirante-santa-rosalia/financial/,https://www.github.com/condominio-mirante-santa-rosalia/financial/tree/master/doc/class.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/commom_area.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/general.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/parking.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/people.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/pet.uml
condominio-mirante-santa-rosalia/real_state/,https://www.github.com/condominio-mirante-santa-rosalia/real_state/tree/master/doc/class/unit.uml
conel/moodle-1.9/,https://www.github.com/conel/moodle-1.9/tree/master/mod/game/docs/database.xmi
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Deliverable2/ClassDiagrams/CrudeUMLDiagram/CrudeUMLDiagram.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/ActivityDiagrams/JoinSessionActivityDiagram/JoinSessionActivityDiagram.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/ClassDiagrams/CurrentClassDiagram/ClassDiagram.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/SequenceDiagrams/SequenceDiagram-Chat.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/SequenceDiagrams/SequenceDiagram-Login.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/SequenceDiagrams/SequenceDiagram-WriteToServer.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Design/SequenceDiagrams/SequenceDiagram.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Requirements/UseCaseDiagrams/usecasediagramExceptionUse.png
CoNetPad/CoNetPad/,https://www.github.com/CoNetPad/CoNetPad/tree/master/docs/Requirements/UseCaseDiagrams/usecasediagramGeneralUse.png
conexo/generator-curio/,https://www.github.com/conexo/generator-curio/tree/master/app/templates/mdl/model.uml
conficker1805/afian/,https://www.github.com/conficker1805/afian/tree/master/app/assets/images/diagram.png
ConfuddledPenguin/Countdown/,https://www.github.com/ConfuddledPenguin/Countdown/tree/master/Countdown.uml
ConfuddledPenguin/Folio-Tracker/,https://www.github.com/ConfuddledPenguin/Folio-Tracker/tree/master/src/Folio Tracker.uml
congdanh910/email-system/,https://www.github.com/congdanh910/email-system/tree/master/docs/diagram.png
congdongdotnet/GoogleRecaptcha/,https://www.github.com/congdongdotnet/GoogleRecaptcha/tree/master/GoogleRecaptcha/class-diagram.png
congdongdotnet/SafeConvert/,https://www.github.com/congdongdotnet/SafeConvert/tree/master/SafeConvert/safeconvert-class-diagram.png
congdongdotnet/ViewStateOptimizer/,https://www.github.com/congdongdotnet/ViewStateOptimizer/tree/master/ViewStateOptimizer/view-state-optimizer-class-diagram.png
congdongdotnet/WebDbConnector/,https://www.github.com/congdongdotnet/WebDbConnector/tree/master/WebDbConnector/class-diagram.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/abstract_factory_uml.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/abstract_factory_uml_2.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/adapter_class_uml.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/adapter_object_uml.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/class_diagram_class.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/class_diagram_inheritance.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/class_diagram_package.jpg
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/class_diagram_reflexive_association.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/factory_method_uml.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/prototype_uml.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_asynchronous.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_creation_and_deletion_of_participants.gif
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_e1_1.gif
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_e1_2.gif
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_e2.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_found.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_instantaneous.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_loop_condition.gif
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_non_instantaneous.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_self.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_synchronous.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/sequence_diagram_synchronous_return_value.png
Conglang/conglang.github.io/,https://www.github.com/Conglang/conglang.github.io/tree/master/img/singleton_uml.jpg
connect2manu/test_helloworld_labs/,https://www.github.com/connect2manu/test_helloworld_labs/tree/master/UMLModeling/AgileJ/AgileJ_ClassDiagram_by_package.png
connect2manu/test_helloworld_labs/,https://www.github.com/connect2manu/test_helloworld_labs/tree/master/UMLModeling/ModelGoon/ModelGoon_InteractionDiagram.png
connect2manu/test_helloworld_labs/,https://www.github.com/connect2manu/test_helloworld_labs/tree/master/UMLModeling/UML Tools Samples/AgileJ_ClassDiagram_by_package.png
